Кампания;Группа;Фраза;Заголовок;Текст;Ссылка;Цена;Частотность;Сегмент;Приоритет;Рекомендация_ставка
City2City_SEO_INVEST_DIRECT;Уфа - Оренбург;такси Уфа Оренбург цена;Такси Уфа → Оренбург;Заказать такси Уфа – Оренбург. Фиксированная цена 11100₽. Комфортные авто.;https://city2city.ru/ufa-orenburg;11100;791;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Уфа - Оренбург;заказать такси Уфа Оренбург;Такси Уфа → Оренбург;Заказать такси Уфа – Оренбург. Фиксированная цена 11100₽. Комфортные авто.;https://city2city.ru/ufa-orenburg;11100;791;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Москва - Ростов;такси Москва Ростов;Такси Москва → Ростов;Заказать такси Москва – Ростов. Фиксированная цена 32500₽. Комфортные авто.;https://city2city.ru/moskva-rostov-velikij;32500;723;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Москва - Ростов;такси Москва Ростов цена;Такси Москва → Ростов;Заказать такси Москва – Ростов. Фиксированная цена 32500₽. Комфортные авто.;https://city2city.ru/moskva-rostov-velikij;32500;723;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Москва - Ростов;заказать такси Москва Ростов;Такси Москва → Ростов;Заказать такси Москва – Ростов. Фиксированная цена 32500₽. Комфортные авто.;https://city2city.ru/moskva-rostov-velikij;32500;723;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Уфа - Сибай;такси Уфа Сибай;Такси Уфа → Сибай;Заказать такси Уфа – Сибай. Фиксированная цена 12300₽. Комфортные авто.;https://city2city.ru/ufa-sibaj;12300;721;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Уфа - Сибай;такси Уфа Сибай цена;Такси Уфа → Сибай;Заказать такси Уфа – Сибай. Фиксированная цена 12300₽. Комфортные авто.;https://city2city.ru/ufa-sibaj;12300;721;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Уфа - Сибай;заказать такси Уфа Сибай;Такси Уфа → Сибай;Заказать такси Уфа – Сибай. Фиксированная цена 12300₽. Комфортные авто.;https://city2city.ru/ufa-sibaj;12300;721;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Санкт-Петербург - Москва;такси Санкт-Петербург Москва;Такси Санкт-Петербург → Москва;Заказать такси Санкт-Петербург – Москва. Фиксированная цена 21200₽. Комфортные а…;https://city2city.ru/sankt-peterburg-moskva;21200;449;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Санкт-Петербург - Москва;такси Санкт-Петербург Москва цена;Такси Санкт-Петербург → Москва;Заказать такси Санкт-Петербург – Москва. Фиксированная цена 21200₽. Комфортные а…;https://city2city.ru/sankt-peterburg-moskva;21200;449;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Санкт-Петербург - Москва;заказать такси Санкт-Петербург Москва;Такси Санкт-Петербург → Москва;Заказать такси Санкт-Петербург – Москва. Фиксированная цена 21200₽. Комфортные а…;https://city2city.ru/sankt-peterburg-moskva;21200;449;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Москва - Санкт-Петербург;такси Москва Санкт-Петербург;Такси Москва → Санкт-Петербург;Заказать такси Москва – Санкт-Петербург. Фиксированная цена 21000₽. Комфортные а…;https://city2city.ru/moskva-piter;21000;449;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Москва - Санкт-Петербург;такси Москва Санкт-Петербург цена;Такси Москва → Санкт-Петербург;Заказать такси Москва – Санкт-Петербург. Фиксированная цена 21000₽. Комфортные а…;https://city2city.ru/moskva-piter;21000;449;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Москва - Санкт-Петербург;заказать такси Москва Санкт-Петербург;Такси Москва → Санкт-Петербург;Заказать такси Москва – Санкт-Петербург. Фиксированная цена 21000₽. Комфортные а…;https://city2city.ru/moskva-piter;21000;449;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Воронеж - Москва;такси Воронеж Москва;Такси Воронеж → Москва;Заказать такси Воронеж – Москва. Фиксированная цена 15400₽. Комфортные авто.;https://city2city.ru/voronezh-moskva;15400;366;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Воронеж - Москва;такси Воронеж Москва цена;Такси Воронеж → Москва;Заказать такси Воронеж – Москва. Фиксированная цена 15400₽. Комфортные авто.;https://city2city.ru/voronezh-moskva;15400;366;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Воронеж - Москва;заказать такси Воронеж Москва;Такси Воронеж → Москва;Заказать такси Воронеж – Москва. Фиксированная цена 15400₽. Комфортные авто.;https://city2city.ru/voronezh-moskva;15400;366;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Москва - Воронеж;такси Москва Воронеж;Такси Москва → Воронеж;Заказать такси Москва – Воронеж. Фиксированная цена 15400₽. Комфортные авто.;https://city2city.ru/moskva-voronezh;15400;366;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Москва - Воронеж;такси Москва Воронеж цена;Такси Москва → Воронеж;Заказать такси Москва – Воронеж. Фиксированная цена 15400₽. Комфортные авто.;https://city2city.ru/moskva-voronezh;15400;366;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Москва - Воронеж;заказать такси Москва Воронеж;Такси Москва → Воронеж;Заказать такси Москва – Воронеж. Фиксированная цена 15400₽. Комфортные авто.;https://city2city.ru/moskva-voronezh;15400;366;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Белгород - Москва;такси Белгород Москва;Такси Белгород → Москва;Заказать такси Белгород – Москва. Фиксированная цена 19800₽. Комфортные авто.;https://city2city.ru/belgorod-moskva;19800;365;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Белгород - Москва;такси Белгород Москва цена;Такси Белгород → Москва;Заказать такси Белгород – Москва. Фиксированная цена 19800₽. Комфортные авто.;https://city2city.ru/belgorod-moskva;19800;365;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Белгород - Москва;заказать такси Белгород Москва;Такси Белгород → Москва;Заказать такси Белгород – Москва. Фиксированная цена 19800₽. Комфортные авто.;https://city2city.ru/belgorod-moskva;19800;365;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Самара - Оренбург;такси Самара Оренбург;Такси Самара → Оренбург;Заказать такси Самара – Оренбург. Фиксированная цена 12400₽. Комфортные авто.;https://city2city.ru/samara-orenburg;12400;359;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Самара - Оренбург;такси Самара Оренбург цена;Такси Самара → Оренбург;Заказать такси Самара – Оренбург. Фиксированная цена 12400₽. Комфортные авто.;https://city2city.ru/samara-orenburg;12400;359;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Самара - Оренбург;заказать такси Самара Оренбург;Такси Самара → Оренбург;Заказать такси Самара – Оренбург. Фиксированная цена 12400₽. Комфортные авто.;https://city2city.ru/samara-orenburg;12400;359;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Оренбург - Самара;такси Оренбург Самара;Такси Оренбург → Самара;Заказать такси Оренбург – Самара. Фиксированная цена 12400₽. Комфортные авто.;https://city2city.ru/orenburg-samara;12400;359;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
City2City_SEO_INVEST_DIRECT;Оренбург - Самара;такси Оренбург Самара цена;Такси Оренбург → Самара;Заказать такси Оренбург – Самара. Фиксированная цена 12400₽. Комфортные авто.;https://city2city.ru/orenburg-samara;12400;359;SEO_INVEST_DIRECT;СРЕДНИЙ;30-50₽
